player_name,team,role,match_date,opponent,venue,fantasy_points
Suryansh Shedge,PBKS,AR,2024-03-10,KKR,M. A. Chidambaram Stadium,29.418246775683535
Suryansh Shedge,PBKS,AR,2024-05-25,RR,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,17.69719442273783
Suryansh Shedge,PBKS,AR,2024-04-29,CSK,Narendra Modi Stadium,23.11107472570411
Suryansh Shedge,PBKS,AR,2024-04-20,KKR,Rajiv Gandhi International Stadium,13.54585851103525
Suryansh Shedge,PBKS,AR,2024-05-13,DC,Rajiv Gandhi International Stadium,36.985561864012745
Suryansh Shedge,PBKS,AR,2024-03-22,GT,M. A. Chidambaram Stadium,23.47581152154703
Suryansh Shedge,PBKS,AR,2024-03-10,MI,Wankhede Stadium,10.708914821510545
Suryansh Shedge,PBKS,AR,2024-05-17,SRH,M. Chinnaswamy Stadium,7.8503181856242
Harpreet Brar,PBKS,BOWL,2023-05-19,RR,M. Chinnaswamy Stadium,21.55263202156803
Harpreet Brar,PBKS,BOWL,2023-05-28,CSK,Sawai Mansingh Stadium,21.813248113107562
Harpreet Brar,PBKS,BOWL,2024-04-09,SRH,M. Chinnaswamy Stadium,17.456812491897264
Harpreet Brar,PBKS,BOWL,2024-03-20,LSG,Eden Gardens,36.76806338469071
Harpreet Brar,PBKS,BOWL,2023-05-10,LSG,M. A. Chidambaram Stadium,23.20416650993514
Harpreet Brar,PBKS,BOWL,2024-04-22,RR,Rajiv Gandhi International Stadium,38.919200962823155
Harpreet Brar,PBKS,BOWL,2023-04-13,GT,Wankhede Stadium,37.02349232684809
Harpreet Brar,PBKS,BOWL,2024-04-04,RCB,Wankhede Stadium,35.425705919156776
Harpreet Brar,PBKS,BOWL,2023-04-20,CSK,M. Chinnaswamy Stadium,30.60204835092462
Harpreet Brar,PBKS,BOWL,2023-05-17,LSG,M. Chinnaswamy Stadium,39.58587989760509
Harpreet Brar,PBKS,BOWL,2023-04-06,GT,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,55.602910974981924
Harpreet Brar,PBKS,BOWL,2024-04-16,SRH,Eden Gardens,32.86979104183021
Harpreet Brar,PBKS,BOWL,2024-05-24,RCB,Narendra Modi Stadium,20.423074320271052
Harpreet Brar,PBKS,BOWL,2024-04-13,DC,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,20.938058689902135
Harpreet Brar,PBKS,BOWL,2023-05-30,MI,M. A. Chidambaram Stadium,32.291541388685346
Harpreet Brar,PBKS,BOWL,2023-04-11,DC,Eden Gardens,10.023448980108004
Harpreet Brar,PBKS,BOWL,2024-03-21,KKR,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,37.86683902600587
Harpreet Brar,PBKS,BOWL,2024-05-05,RCB,Wankhede Stadium,33.50431104762864
Harpreet Brar,PBKS,BOWL,2024-05-26,KKR,Narendra Modi Stadium,18.261658547279342
Harpreet Brar,PBKS,BOWL,2023-05-17,CSK,Punjab Cricket Association Stadium,33.11243385520209
Harpreet Brar,PBKS,BOWL,2024-05-07,SRH,Wankhede Stadium,45.39797384956196
Harpreet Brar,PBKS,BOWL,2023-04-03,LSG,Punjab Cricket Association Stadium,20.34811583322547
Harpreet Brar,PBKS,BOWL,2024-05-02,GT,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,35.22524773087126
Priyansh Arya,PBKS,BAT,2023-05-07,MI,Sawai Mansingh Stadium,38.41344862601536
Priyansh Arya,PBKS,BAT,2024-05-05,RR,Punjab Cricket Association Stadium,7.759326889256204
Priyansh Arya,PBKS,BAT,2024-04-18,CSK,Eden Gardens,35.70439531668598
Priyansh Arya,PBKS,BAT,2024-05-03,DC,M. A. Chidambaram Stadium,45.4215291073349
Priyansh Arya,PBKS,BAT,2023-04-10,RCB,Eden Gardens,44.494109929675446
Priyansh Arya,PBKS,BAT,2024-04-10,DC,Arun Jaitley Stadium,5.89655121393046
Priyansh Arya,PBKS,BAT,2023-04-27,MI,M. A. Chidambaram Stadium,34.4578086996919
Priyansh Arya,PBKS,BAT,2024-04-06,GT,M. Chinnaswamy Stadium,25.993627649020816
Priyansh Arya,PBKS,BAT,2024-05-12,SRH,Wankhede Stadium,66.25862683819149
Priyansh Arya,PBKS,BAT,2023-05-26,RR,Arun Jaitley Stadium,42.778285216908735
Priyansh Arya,PBKS,BAT,2023-05-28,RCB,M. Chinnaswamy Stadium,33.780601065839356
Priyansh Arya,PBKS,BAT,2024-03-23,SRH,Rajiv Gandhi International Stadium,48.42975335455925
Priyansh Arya,PBKS,BAT,2024-05-12,DC,M. Chinnaswamy Stadium,32.295063230908085
Priyansh Arya,PBKS,BAT,2024-05-20,DC,Narendra Modi Stadium,52.30969560028472
Priyansh Arya,PBKS,BAT,2024-05-15,SRH,Narendra Modi Stadium,22.34092718924841
Priyansh Arya,PBKS,BAT,2024-04-12,RR,Rajiv Gandhi International Stadium,29.80916180426383
Priyansh Arya,PBKS,BAT,2024-04-09,SRH,Wankhede Stadium,43.1777574797571
Priyansh Arya,PBKS,BAT,2024-03-16,KKR,Sawai Mansingh Stadium,20.190021772654376
Priyansh Arya,PBKS,BAT,2024-03-29,MI,Eden Gardens,42.51268714039285
Priyansh Arya,PBKS,BAT,2024-03-07,GT,Sawai Mansingh Stadium,41.95160398554387
Priyansh Arya,PBKS,BAT,2024-03-07,GT,Punjab Cricket Association Stadium,43.80102069893777
Priyansh Arya,PBKS,BAT,2024-03-01,LSG,M. A. Chidambaram Stadium,38.15881819616364
Priyansh Arya,PBKS,BAT,2023-04-30,KKR,Punjab Cricket Association Stadium,20.986885815982365
Kuldeep Sen,PBKS,BOWL,2024-04-15,MI,Rajiv Gandhi International Stadium,38.112591975445945
Kuldeep Sen,PBKS,BOWL,2024-04-28,KKR,Sawai Mansingh Stadium,30.506430651253908
Kuldeep Sen,PBKS,BOWL,2024-04-12,DC,Sawai Mansingh Stadium,29.061142063811033
Kuldeep Sen,PBKS,BOWL,2024-05-04,GT,Arun Jaitley Stadium,21.33164159478063
Kuldeep Sen,PBKS,BOWL,2024-03-05,MI,Wankhede Stadium,7.9317889810558855
Kuldeep Sen,PBKS,BOWL,2023-04-08,RCB,M. A. Chidambaram Stadium,28.415838645623918
Kuldeep Sen,PBKS,BOWL,2024-05-18,DC,Narendra Modi Stadium,33.205773789543215
Kuldeep Sen,PBKS,BOWL,2024-03-02,MI,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,14.310808569642575
Kuldeep Sen,PBKS,BOWL,2023-04-27,GT,Rajiv Gandhi International Stadium,44.71674947972495
Kuldeep Sen,PBKS,BOWL,2024-03-11,RCB,Arun Jaitley Stadium,21.756222665491034
Kuldeep Sen,PBKS,BOWL,2024-03-01,LSG,Rajiv Gandhi International Stadium,32.24159759553991
Kuldeep Sen,PBKS,BOWL,2024-05-25,RCB,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,35.27706640688825
Kuldeep Sen,PBKS,BOWL,2024-04-18,KKR,Narendra Modi Stadium,23.46510496593232
Kuldeep Sen,PBKS,BOWL,2024-04-03,LSG,Arun Jaitley Stadium,18.69750469618868
Kuldeep Sen,PBKS,BOWL,2024-03-09,KKR,Arun Jaitley Stadium,28.101352477055812
Kuldeep Sen,PBKS,BOWL,2023-05-01,LSG,Sawai Mansingh Stadium,43.31969467310984
Kuldeep Sen,PBKS,BOWL,2023-05-06,RR,Sawai Mansingh Stadium,32.276649194532595
Kuldeep Sen,PBKS,BOWL,2023-05-27,GT,Narendra Modi Stadium,20.10655390182294
Kuldeep Sen,PBKS,BOWL,2024-03-06,LSG,M. A. Chidambaram Stadium,36.49869194248303
Kuldeep Sen,PBKS,BOWL,2023-05-28,LSG,Wankhede Stadium,29.4014677423762
Kuldeep Sen,PBKS,BOWL,2023-04-15,LSG,Narendra Modi Stadium,62.66975910328234
Kuldeep Sen,PBKS,BOWL,2024-04-21,MI,Wankhede Stadium,18.82372324723408
Marco Jansen,PBKS,AR,2024-04-11,RCB,Rajiv Gandhi International Stadium,33.069015465128494
Marco Jansen,PBKS,AR,2023-05-25,MI,Punjab Cricket Association Stadium,38.889190491509126
Marco Jansen,PBKS,AR,2024-05-14,GT,Punjab Cricket Association Stadium,93.30401711036272
Marco Jansen,PBKS,AR,2023-04-14,SRH,Wankhede Stadium,32.47072452445864
Marco Jansen,PBKS,AR,2023-04-15,DC,Eden Gardens,32.502800033900805
Marco Jansen,PBKS,AR,2024-05-24,DC,Arun Jaitley Stadium,33.94506565359378
Marco Jansen,PBKS,AR,2023-04-25,RCB,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,32.74679114367832
Marco Jansen,PBKS,AR,2024-03-23,KKR,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,40.60520523218287
Marco Jansen,PBKS,AR,2023-05-15,LSG,Rajiv Gandhi International Stadium,30.868935337239545
Marco Jansen,PBKS,AR,2024-03-07,RR,Arun Jaitley Stadium,52.327327359188786
Marco Jansen,PBKS,AR,2024-05-04,LSG,Sawai Mansingh Stadium,23.938027585397514
Marco Jansen,PBKS,AR,2023-04-18,RR,M. Chinnaswamy Stadium,45.37167244847551
Marco Jansen,PBKS,AR,2024-04-26,RCB,Eden Gardens,41.83777005368458
Marco Jansen,PBKS,AR,2024-05-21,SRH,M. Chinnaswamy Stadium,55.24674209146028
Marco Jansen,PBKS,AR,2023-05-09,LSG,M. A. Chidambaram Stadium,71.82978440992507
Marco Jansen,PBKS,AR,2023-04-30,MI,Arun Jaitley Stadium,65.7365669610199
Marco Jansen,PBKS,AR,2023-05-03,DC,Wankhede Stadium,46.986359668460636
Marco Jansen,PBKS,AR,2023-04-04,KKR,Sawai Mansingh Stadium,71.25845335956039
Marco Jansen,PBKS,AR,2024-03-13,KKR,Sawai Mansingh Stadium,35.3452709020693
Marco Jansen,PBKS,AR,2024-04-27,DC,Sawai Mansingh Stadium,79.85488434063241
Marco Jansen,PBKS,AR,2023-05-17,SRH,Rajiv Gandhi International Stadium,54.681519041161756
Marco Jansen,PBKS,AR,2023-05-06,SRH,Sawai Mansingh Stadium,61.811797020884356
Marco Jansen,PBKS,AR,2024-03-17,DC,Narendra Modi Stadium,61.76265250070497
Marco Jansen,PBKS,AR,2023-05-03,SRH,Rajiv Gandhi International Stadium,52.13720207500136
Marco Jansen,PBKS,AR,2024-03-18,LSG,Arun Jaitley Stadium,36.44108140105985
Marco Jansen,PBKS,AR,2024-05-18,SRH,Eden Gardens,49.553043533657345
Nehal Wadhera,PBKS,BAT,2024-04-18,SRH,Eden Gardens,23.258735694511827
Nehal Wadhera,PBKS,BAT,2024-03-30,SRH,Wankhede Stadium,30.454871872839735
Nehal Wadhera,PBKS,BAT,2023-05-26,SRH,Sawai Mansingh Stadium,37.73698531733111
Nehal Wadhera,PBKS,BAT,2023-04-23,GT,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.507840428601398
Nehal Wadhera,PBKS,BAT,2024-03-21,MI,Eden Gardens,46.72580091197819
Nehal Wadhera,PBKS,BAT,2024-03-18,MI,M. Chinnaswamy Stadium,59.89723108388962
Nehal Wadhera,PBKS,BAT,2023-05-14,LSG,M. Chinnaswamy Stadium,39.60790682188836
Nehal Wadhera,PBKS,BAT,2023-04-03,RCB,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,8.08507344075301
Nehal Wadhera,PBKS,BAT,2024-03-18,MI,M. A. Chidambaram Stadium,56.85767601087521
Nehal Wadhera,PBKS,BAT,2024-03-09,SRH,Rajiv Gandhi International Stadium,80.08602019787253
Nehal Wadhera,PBKS,BAT,2024-03-25,CSK,Punjab Cricket Association Stadium,38.053052204450644
Nehal Wadhera,PBKS,BAT,2024-04-06,GT,M. Chinnaswamy Stadium,36.039041473117415
Nehal Wadhera,PBKS,BAT,2024-04-04,RCB,Arun Jaitley Stadium,38.86198836816375
Nehal Wadhera,PBKS,BAT,2024-03-22,DC,M. A. Chidambaram Stadium,35.40654972954334
Nehal Wadhera,PBKS,BAT,2023-04-29,RR,Punjab Cricket Association Stadium,61.45230481149504
Nehal Wadhera,PBKS,BAT,2023-05-11,SRH,M. A. Chidambaram Stadium,40.35946793619563
Nehal Wadhera,PBKS,BAT,2023-03-31,CSK,Rajiv Gandhi International Stadium,27.464662039492787
Nehal Wadhera,PBKS,BAT,2024-05-21,KKR,Rajiv Gandhi International Stadium,66.80251668001132
Nehal Wadhera,PBKS,BAT,2024-03-03,KKR,M. Chinnaswamy Stadium,30.060186192628844
Nehal Wadhera,PBKS,BAT,2024-03-21,GT,Eden Gardens,45.19918874423857
Nehal Wadhera,PBKS,BAT,2023-05-17,LSG,M. Chinnaswamy Stadium,25.148705998925568
Nehal Wadhera,PBKS,BAT,2023-04-14,RCB,M. Chinnaswamy Stadium,42.81658414054995
Nehal Wadhera,PBKS,BAT,2024-05-16,LSG,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,28.7872783195321
Nehal Wadhera,PBKS,BAT,2024-03-21,KKR,Narendra Modi Stadium,30.508213460556508
Nehal Wadhera,PBKS,BAT,2024-05-04,DC,Arun Jaitley Stadium,53.206005205809724
Prabhsimran Singh,PBKS,WK,2023-05-24,CSK,Rajiv Gandhi International Stadium,31.21659832101815
Prabhsimran Singh,PBKS,WK,2023-04-12,RR,Eden Gardens,42.05140240038973
Prabhsimran Singh,PBKS,WK,2024-03-31,DC,Rajiv Gandhi International Stadium,29.219240349165947
Prabhsimran Singh,PBKS,WK,2024-04-06,CSK,Sawai Mansingh Stadium,68.15242506821377
Prabhsimran Singh,PBKS,WK,2024-05-13,CSK,Sawai Mansingh Stadium,57.18511930105002
Prabhsimran Singh,PBKS,WK,2023-04-02,RR,Rajiv Gandhi International Stadium,26.74749958063925
Prabhsimran Singh,PBKS,WK,2023-04-15,SRH,Eden Gardens,39.86197446182883
Prabhsimran Singh,PBKS,WK,2024-05-19,KKR,Eden Gardens,72.39489496267328
Prabhsimran Singh,PBKS,WK,2024-05-08,LSG,Narendra Modi Stadium,24.525039724398457
Prabhsimran Singh,PBKS,WK,2024-03-02,RR,Arun Jaitley Stadium,41.54694904958988
Prabhsimran Singh,PBKS,WK,2023-04-28,LSG,Punjab Cricket Association Stadium,24.981654966190362
Prabhsimran Singh,PBKS,WK,2024-03-09,LSG,Punjab Cricket Association Stadium,34.96281560916826
Prabhsimran Singh,PBKS,WK,2024-05-09,RR,Rajiv Gandhi International Stadium,46.83354361781213
Prabhsimran Singh,PBKS,WK,2023-05-08,LSG,Rajiv Gandhi International Stadium,27.235755649795056
Prabhsimran Singh,PBKS,WK,2023-05-09,SRH,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,50.973063378918475
Prabhsimran Singh,PBKS,WK,2024-03-08,RR,M. Chinnaswamy Stadium,58.29299105173776
Prabhsimran Singh,PBKS,WK,2024-05-05,GT,Arun Jaitley Stadium,24.761387581926755
Prabhsimran Singh,PBKS,WK,2024-04-01,RCB,Rajiv Gandhi International Stadium,57.00686061111525
Prabhsimran Singh,PBKS,WK,2023-04-09,MI,M. A. Chidambaram Stadium,53.851810858803354
Prabhsimran Singh,PBKS,WK,2024-04-20,SRH,M. Chinnaswamy Stadium,32.21761726364618
Prabhsimran Singh,PBKS,WK,2024-05-01,MI,Rajiv Gandhi International Stadium,46.87463095579577
Prabhsimran Singh,PBKS,WK,2024-04-16,GT,M. Chinnaswamy Stadium,50.87076480670027
Prabhsimran Singh,PBKS,WK,2024-05-03,DC,Narendra Modi Stadium,53.43417897281652
Prabhsimran Singh,PBKS,WK,2024-04-10,KKR,Rajiv Gandhi International Stadium,42.56113932643854
Prabhsimran Singh,PBKS,WK,2024-04-26,LSG,M. Chinnaswamy Stadium,46.44833350186396
Aaron Hardie,PBKS,AR,2024-05-13,KKR,Rajiv Gandhi International Stadium,53.27975703654373
Aaron Hardie,PBKS,AR,2024-04-22,RR,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,38.540435125894184
Aaron Hardie,PBKS,AR,2024-04-30,MI,Wankhede Stadium,48.45514911355457
Aaron Hardie,PBKS,AR,2024-03-16,KKR,Narendra Modi Stadium,61.66806754733499
Aaron Hardie,PBKS,AR,2023-04-05,CSK,Eden Gardens,50.05019033546828
Aaron Hardie,PBKS,AR,2023-05-15,GT,M. A. Chidambaram Stadium,33.1336069141971
Aaron Hardie,PBKS,AR,2024-03-17,LSG,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,36.61362310338548
Aaron Hardie,PBKS,AR,2023-04-12,GT,M. A. Chidambaram Stadium,20.706653619726143
Aaron Hardie,PBKS,AR,2024-03-09,LSG,Wankhede Stadium,19.43587507204491
Aaron Hardie,PBKS,AR,2024-05-25,RCB,Punjab Cricket Association Stadium,43.77225882932012
Aaron Hardie,PBKS,AR,2024-04-10,RR,Punjab Cricket Association Stadium,37.06203530996869
Aaron Hardie,PBKS,AR,2024-05-11,RR,Wankhede Stadium,68.12226829593762
Aaron Hardie,PBKS,AR,2024-04-25,LSG,Narendra Modi Stadium,52.267663496865275
Aaron Hardie,PBKS,AR,2024-05-26,DC,Eden Gardens,23.43595183296579
Aaron Hardie,PBKS,AR,2023-04-29,CSK,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,27.344376282625333
Aaron Hardie,PBKS,AR,2024-03-11,RCB,Wankhede Stadium,8.083697851422075
Aaron Hardie,PBKS,AR,2024-04-18,DC,Arun Jaitley Stadium,25.515511078557374
Aaron Hardie,PBKS,AR,2024-05-26,SRH,Eden Gardens,56.7783575774817
Aaron Hardie,PBKS,AR,2024-03-19,SRH,Punjab Cricket Association Stadium,22.320416133752826
Aaron Hardie,PBKS,AR,2023-04-23,GT,Arun Jaitley Stadium,52.05985963076436
Aaron Hardie,PBKS,AR,2024-05-14,GT,Arun Jaitley Stadium,28.533829416140257
Aaron Hardie,PBKS,AR,2023-05-22,CSK,Rajiv Gandhi International Stadium,8.660673604147119
Aaron Hardie,PBKS,AR,2024-03-11,KKR,Wankhede Stadium,27.373223397343814
Aaron Hardie,PBKS,AR,2024-03-20,GT,Eden Gardens,48.89435413368171
Arshdeep Singh,PBKS,BOWL,2024-04-29,LSG,Sawai Mansingh Stadium,25.760073017599787
Arshdeep Singh,PBKS,BOWL,2023-05-19,SRH,Wankhede Stadium,64.64693173033248
Arshdeep Singh,PBKS,BOWL,2024-05-22,RCB,Punjab Cricket Association Stadium,88.62622962917222
Arshdeep Singh,PBKS,BOWL,2023-05-05,CSK,M. A. Chidambaram Stadium,77.42643329202527
Arshdeep Singh,PBKS,BOWL,2024-05-24,LSG,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,30.009207691455124
Arshdeep Singh,PBKS,BOWL,2023-04-02,RCB,Punjab Cricket Association Stadium,30.083213008494138
Arshdeep Singh,PBKS,BOWL,2024-05-17,KKR,Arun Jaitley Stadium,29.158234033219113
Arshdeep Singh,PBKS,BOWL,2024-05-25,LSG,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,48.53795797355752
Arshdeep Singh,PBKS,BOWL,2023-04-10,GT,M. A. Chidambaram Stadium,62.46923378580649
Arshdeep Singh,PBKS,BOWL,2023-04-02,SRH,Narendra Modi Stadium,47.97423291096972
Arshdeep Singh,PBKS,BOWL,2024-04-04,RCB,M. Chinnaswamy Stadium,65.2357760853923
Arshdeep Singh,PBKS,BOWL,2024-05-15,LSG,M. A. Chidambaram Stadium,55.378630157141615
Arshdeep Singh,PBKS,BOWL,2024-04-06,LSG,Sawai Mansingh Stadium,68.88607259504282
Arshdeep Singh,PBKS,BOWL,2023-04-05,KKR,M. Chinnaswamy Stadium,29.36494355899125
Arshdeep Singh,PBKS,BOWL,2024-03-12,DC,M. A. Chidambaram Stadium,66.48843135878538
Arshdeep Singh,PBKS,BOWL,2024-05-05,LSG,Wankhede Stadium,31.158843834184264
Arshdeep Singh,PBKS,BOWL,2024-04-05,LSG,Sawai Mansingh Stadium,20.890624382275014
Arshdeep Singh,PBKS,BOWL,2024-03-29,LSG,Eden Gardens,42.024951418202065
Arshdeep Singh,PBKS,BOWL,2023-05-06,RCB,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,86.55347454889173
Arshdeep Singh,PBKS,BOWL,2023-04-18,MI,Arun Jaitley Stadium,66.09165090278654
Arshdeep Singh,PBKS,BOWL,2024-05-16,KKR,Narendra Modi Stadium,71.29983300380715
Arshdeep Singh,PBKS,BOWL,2023-04-15,KKR,Eden Gardens,28.712200931852802
Arshdeep Singh,PBKS,BOWL,2024-04-15,RCB,Punjab Cricket Association Stadium,60.75352149159712
Arshdeep Singh,PBKS,BOWL,2023-04-10,RR,M. Chinnaswamy Stadium,39.33152269432348
Arshdeep Singh,PBKS,BOWL,2024-05-16,CSK,Punjab Cricket Association Stadium,44.95439601824977
Arshdeep Singh,PBKS,BOWL,2023-04-03,LSG,Eden Gardens,31.40975090835951
Arshdeep Singh,PBKS,BOWL,2024-04-14,CSK,Punjab Cricket Association Stadium,35.98662544725516
Azmatullah Omarzai,PBKS,AR,2023-04-01,GT,Punjab Cricket Association Stadium,51.00348617399083
Azmatullah Omarzai,PBKS,AR,2024-05-12,RCB,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,27.95893080806983
Azmatullah Omarzai,PBKS,AR,2023-05-26,RR,Punjab Cricket Association Stadium,17.272802470265376
Azmatullah Omarzai,PBKS,AR,2024-05-15,LSG,Eden Gardens,73.85199351415594
Azmatullah Omarzai,PBKS,AR,2023-05-28,KKR,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,17.16017582006168
Azmatullah Omarzai,PBKS,AR,2023-05-08,CSK,Rajiv Gandhi International Stadium,73.50307138741518
Azmatullah Omarzai,PBKS,AR,2023-05-29,MI,Eden Gardens,48.7363369538716
Azmatullah Omarzai,PBKS,AR,2023-04-02,CSK,Narendra Modi Stadium,72.69553318570527
Azmatullah Omarzai,PBKS,AR,2024-04-06,MI,Sawai Mansingh Stadium,56.77791279008684
Azmatullah Omarzai,PBKS,AR,2023-05-11,RCB,Arun Jaitley Stadium,27.949280662319858
Azmatullah Omarzai,PBKS,AR,2024-05-26,RCB,Arun Jaitley Stadium,78.59300739740219
Azmatullah Omarzai,PBKS,AR,2023-04-15,CSK,Narendra Modi Stadium,58.612643604815425
Azmatullah Omarzai,PBKS,AR,2024-05-01,MI,Narendra Modi Stadium,82.78425898538411
Azmatullah Omarzai,PBKS,AR,2024-03-06,SRH,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,38.62069277819686
Azmatullah Omarzai,PBKS,AR,2024-05-07,RCB,Arun Jaitley Stadium,80.46982174946368
Azmatullah Omarzai,PBKS,AR,2024-03-28,MI,Narendra Modi Stadium,29.537233552461657
Azmatullah Omarzai,PBKS,AR,2024-04-22,GT,Punjab Cricket Association Stadium,39.278593657401636
Azmatullah Omarzai,PBKS,AR,2023-05-19,KKR,M. Chinnaswamy Stadium,48.92442162788014
Azmatullah Omarzai,PBKS,AR,2024-05-19,MI,Narendra Modi Stadium,8.867765948655165
Azmatullah Omarzai,PBKS,AR,2024-05-02,MI,Rajiv Gandhi International Stadium,26.34755911710223
Azmatullah Omarzai,PBKS,AR,2023-05-11,MI,Sawai Mansingh Stadium,74.00703939957052
Azmatullah Omarzai,PBKS,AR,2023-05-09,DC,Wankhede Stadium,66.64233571913056
Azmatullah Omarzai,PBKS,AR,2024-03-06,KKR,M. Chinnaswamy Stadium,31.108784727901796
Azmatullah Omarzai,PBKS,AR,2024-05-11,GT,Sawai Mansingh Stadium,41.085317565191865
Azmatullah Omarzai,PBKS,AR,2024-04-16,RR,Sawai Mansingh Stadium,52.477021075692555
Vishnu Vinod,PBKS,WK,2023-04-11,GT,Wankhede Stadium,31.11473512732962
Vishnu Vinod,PBKS,WK,2024-04-06,DC,Sawai Mansingh Stadium,15.011443654367808
Vishnu Vinod,PBKS,WK,2023-04-19,CSK,M. A. Chidambaram Stadium,23.054051999118112
Vishnu Vinod,PBKS,WK,2024-04-09,SRH,Narendra Modi Stadium,27.411535898853874
Vishnu Vinod,PBKS,WK,2024-03-25,RCB,M. A. Chidambaram Stadium,22.827353895596648
Vishnu Vinod,PBKS,WK,2024-04-07,SRH,Narendra Modi Stadium,35.920693269220905
Vishnu Vinod,PBKS,WK,2023-05-23,SRH,Eden Gardens,15.022258899907056
Vishnu Vinod,PBKS,WK,2024-04-05,RR,Wankhede Stadium,30.088167014922835
Vishnu Vinod,PBKS,WK,2023-04-25,RCB,M. Chinnaswamy Stadium,41.39476328153326
Vishnu Vinod,PBKS,WK,2023-04-26,RR,Narendra Modi Stadium,45.85568056155656
Vishnu Vinod,PBKS,WK,2024-04-29,RCB,Punjab Cricket Association Stadium,20.480872722230338
Vishnu Vinod,PBKS,WK,2024-03-12,RR,Narendra Modi Stadium,22.451346728265932
Vishnu Vinod,PBKS,WK,2023-05-05,LSG,Wankhede Stadium,27.666045074024527
Vishnu Vinod,PBKS,WK,2023-04-29,SRH,Eden Gardens,21.005292896276185
Vishnu Vinod,PBKS,WK,2024-03-14,CSK,Narendra Modi Stadium,17.64917207224407
Vishnu Vinod,PBKS,WK,2024-03-05,RR,Sawai Mansingh Stadium,42.86190495175475
Vishnu Vinod,PBKS,WK,2023-04-09,CSK,Rajiv Gandhi International Stadium,41.60400991956468
Vishnu Vinod,PBKS,WK,2024-04-04,LSG,Narendra Modi Stadium,48.61158713524656
Vishnu Vinod,PBKS,WK,2024-04-06,RR,Eden Gardens,18.270589606059374
Vishnu Vinod,PBKS,WK,2024-05-08,RCB,Narendra Modi Stadium,22.085754461994565
Vishnu Vinod,PBKS,WK,2024-04-03,DC,Wankhede Stadium,51.01234026092958
Vishnu Vinod,PBKS,WK,2024-03-12,SRH,Arun Jaitley Stadium,28.60308164334411
Vishnu Vinod,PBKS,WK,2024-04-14,GT,Narendra Modi Stadium,46.212898875472504
Xavier Bartlett,PBKS,BOWL,2023-04-30,SRH,Sawai Mansingh Stadium,21.645007700566897
Xavier Bartlett,PBKS,BOWL,2024-03-08,RR,Narendra Modi Stadium,17.28200199642967
Xavier Bartlett,PBKS,BOWL,2024-05-26,SRH,Eden Gardens,19.859658072017226
Xavier Bartlett,PBKS,BOWL,2023-04-26,GT,M. Chinnaswamy Stadium,23.402426814640542
Xavier Bartlett,PBKS,BOWL,2024-03-26,MI,Eden Gardens,42.693436940057886
Xavier Bartlett,PBKS,BOWL,2024-05-11,RR,Wankhede Stadium,50.920719626441844
Xavier Bartlett,PBKS,BOWL,2023-04-14,DC,M. Chinnaswamy Stadium,35.45245296655539
Xavier Bartlett,PBKS,BOWL,2023-04-05,KKR,Rajiv Gandhi International Stadium,23.10851938952433
Xavier Bartlett,PBKS,BOWL,2024-04-15,SRH,Sawai Mansingh Stadium,30.436935505330208
Xavier Bartlett,PBKS,BOWL,2024-03-20,DC,M. Chinnaswamy Stadium,42.766645377995154
Xavier Bartlett,PBKS,BOWL,2023-04-08,SRH,Sawai Mansingh Stadium,48.72771654541539
Xavier Bartlett,PBKS,BOWL,2024-05-02,RCB,Eden Gardens,45.381312446861706
Xavier Bartlett,PBKS,BOWL,2023-05-12,MI,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,28.92523977262991
Xavier Bartlett,PBKS,BOWL,2023-04-17,CSK,Punjab Cricket Association Stadium,62.36218028333658
Xavier Bartlett,PBKS,BOWL,2024-04-13,KKR,Arun Jaitley Stadium,25.000710130394932
